Id,countryCode,stateName,StateCode
2000,IN/IND,Andaman and Nicobar Islands,AN
2001,IN/IND,Andra Pradesh,AP
2002,IN/IND,Arunachal Pradesh,AR
2003,IN/IND,Assam,AS
2004,IN/IND,Bihar,BR
2005,IN/IND,Chandigarh,CG
2006,IN/IND,Chhattisgarh,CH
2007,IN/IND,Dadar and Nagar Haveli,DN
2008,IN/IND,Daman and Diu,DD
2009,IN/IND,Delhi,DL
2010,IN/IND,Goa,GA
2011,IN/IND,Gujarat,GJ
2012,IN/IND,Haryana,HR
2013,IN/IND,Himachal Pradesh,HP
2014,IN/IND,Jammu and Kashmir,JK
2015,IN/IND,Jharkhand,JH
2016,IN/IND,Karnataka,KA
2017,IN/IND,Kerala,KL
2018,IN/IND,Lakshadeep,LD
2019,IN/IND,Madya Pradesh,MP
2020,IN/IND,Maharashtra,MH
2021,IN/IND,Manipur,MN
2022,IN/IND,Meghalaya,ML
2023,IN/IND,Mizoram,MZ
2024,IN/IND,Nagaland,NL
2025,IN/IND,Orissa,OR
2026,IN/IND,Pondicherry,PY
2027,IN/IND,Punjab,PB
2028,IN/IND,Rajasthan,RJ
2029,IN/IND,Sikkim,SK
2030,IN/IND,Tamil Nadu,TN
2031,IN/IND,Tripura,TR
2033,IN/IND,Uttar Pradesh,UP
2034,IN/IND,Uttaranchal,UT
2035,IN/IND,UttraKhand,UK
2036,IN/IND,West Bengal,WB
3200,US/USA,Alabama,AL
3291,US/USA,Alaska,AK
3292,US/USA,Arizona,AZ
3293,US/USA,Arkansas,AR
3294,US/USA,California,CA
3295,US/USA,Colorado,CO
3296,US/USA,Connecticut,CT
3297,US/USA,Delaware,DE
3298,US/USA,District of Columbia,DC
3299,US/USA,Florida,FL
3300,US/USA,Georgia,GA
3301,US/USA,Hawaii,HI
3302,US/USA,Idaho,ID
3303,US/USA,Illinois,IL
3304,US/USA,Indiana,IN
3305,US/USA,Iowa,IA
3306,US/USA,Kansas,KS
3307,US/USA,Kentucky,KY
3308,US/USA,Louisiana,LA
3309,US/USA,Maine,ME
3310,US/USA,Maryland,MD
3311,US/USA,Massachusetts,MA
3312,US/USA,Michigan,MI
3313,US/USA,Minnesota,MN
3314,US/USA,Mississippi,MS
3315,US/USA,Missouri,MO
3316,US/USA,Montana,MT
3317,US/USA,Nebraska,NE
3318,US/USA,Nevada,NV
3319,US/USA,New Hampshire,NH
3320,US/USA,New Jersey,NJ
3321,US/USA,New Mexico,NM
3322,US/USA,New York,NY
3323,US/USA,North Carolina,NC
3324,US/USA,North Dakota,ND
3325,US/USA,Ohio,OH
3326,US/USA,Oklahoma,OK
3327,US/USA,Oregon,OR
3328,US/USA,Pennsylvania,PA
3329,US/USA,Rhode Island,RI
3330,US/USA,South Carolina,SC
3331,US/USA,South Dakota,SD
3332,US/USA,Tennessee,TN
3333,US/USA,Texas,TX
3334,US/USA,Utah,UT
3335,US/USA,Vermont,VT
3336,US/USA,Virginia,VA
3337,US/USA,Washington,WA
3338,US/USA,West Virginia,WV
3339,US/USA,Wisconsin,WI
3340,US/USA,Wyoming,WY
4086,AO/AGO,Província do Cuando Cubango,-
4087,AO/AGO,Província do Cuanza Norte,-
4088,AO/AGO,Província do Cuanza Sul,-
4089,AO/AGO,Província do Cunene,-
4090,AO/AGO,Província do Huambo,-
4091,AO/AGO,Província do Moxico,-
4092,AO/AGO,Província do Uíge,-
4093,AO/AGO,Província do Zaire,-
4094,AQ/ATA,Antarctica ,-
4095,AR/ARG,Distrito Federal,-
4096,AR/ARG,Provincia de Buenos Aires,-
4097,AR/ARG,Provincia de Catamarca,-
4098,AR/ARG,Provincia de Córdoba,-
4099,AR/ARG,Provincia de Corrientes,-
4100,AR/ARG,Provincia de Entre Ríos,-
4101,AR/ARG,Provincia de Formosa,-
4102,AR/ARG,Provincia de Jujuy,-
4103,AR/ARG,Provincia de La Pampa,-
4104,AR/ARG,Provincia de La Rioja,-
4105,AR/ARG,Provincia de Mendoza,-
4106,AR/ARG,Provincia de Misiones,-
4107,AR/ARG,Provincia de Río Negro,-
4108,AR/ARG,Provincia de Salta,-
4109,AR/ARG,Provincia de San Juan,-
4110,AR/ARG,Provincia de San Luis,-
4111,AR/ARG,Provincia de Santa Cruz,-
4112,AR/ARG,Provincia de Santa Fe,-
4113,AR/ARG,Provincia de Santiago del Estero,-
4114,AR/ARG,Provincia de Tucumán,-
4115,AR/ARG,Provincia del Chaco,-
4116,AR/ARG,Provincia del Chubut,-
4117,AR/ARG,Provincia del Neuquén,-
4118,AT/AUT,Burgenland,-
4119,AT/AUT,Carinthia,-
4120,AT/AUT,Lower Austria,-
4121,AT/AUT,Salzburg,-
4122,AT/AUT,Styria,-
4123,AT/AUT,Tyrol,-
4124,AT/AUT,Upper Austria,-
4125,AT/AUT,Vienna,-
4126,AT/AUT,Vorarlberg,-
4127,AU/AUS,Australian Capital Territory,-
4128,AU/AUS,New South Wales,-
4129,AU/AUS,Northern Territory,-
4130,AU/AUS,Queensland,-
4131,AU/AUS,South Australia,-
4132,AU/AUS,Tasmania,-
4133,AU/AUS,Victoria,-
4134,AU/AUS,Western Australia,-
4135,AW/ABW,Aruba ,-
4136,AZ/AZE,Ab?eron Rayonu,-
4137,AZ/AZE,A?cab?di Rayonu,-
4138,AZ/AZE,A?dam Rayonu,-
4139,AZ/AZE,A?da? Rayonu,-
4140,AZ/AZE,A?stafa Rayonu,-
4141,AZ/AZE,A?su Rayonu,-
4142,AZ/AZE,Astara Rayonu,-
4143,AZ/AZE,Bak? ?ähäri,-
4144,AZ/AZE,Balak?n Rayonu,-
4145,AZ/AZE,B?rd? Rayonu,-
4146,AZ/AZE,Beyl?qan Rayonu,-
4147,AZ/AZE,Bil?suvar Rayonu,-
4148,AZ/AZE,C?bray?l Rayonu,-
4149,AZ/AZE,C?lilabad Rayonu,-
4150,AZ/AZE,Da?k?s?n Rayonu,-
4151,AZ/AZE,D?v?çi Rayonu,-
4152,AZ/AZE,?li Bayraml? ??h?ri,-
4153,AZ/AZE,Füzuli Rayonu,-
4154,AZ/AZE,G?d?b?y Rayonu,-
4155,AZ/AZE,G?nc? ??h?ri,-
4156,AZ/AZE,Goranboy Rayonu,-
4157,AZ/AZE,Göyçay Rayonu,-
4158,AZ/AZE,Hac?qabul Rayonu,-
4159,AZ/AZE,?mi?li Rayonu,-
4160,AZ/AZE,?smay?ll? Rayonu,-
4161,AZ/AZE,K?lb?c?r Rayonu,-
4162,AZ/AZE,Kürd?mir Rayonu,-
4163,AZ/AZE,Laç?n Rayonu,-
4164,AZ/AZE,L?nk?ran Rayonu,-
4165,AZ/AZE,L?nk?ran ??h?ri,-
4166,AZ/AZE,Lerik Rayonu,-
4167,AZ/AZE,Masall? Rayonu,-
4168,AZ/AZE,Ming?cevir ??h?ri,-
4169,AZ/AZE,Naftalan ??h?ri,-
4170,AZ/AZE,Nakhichevan,-
4171,AZ/AZE,Neftçala Rayonu,-
4172,AZ/AZE,O?uz Rayonu,-
4173,AZ/AZE,Qax Rayonu,-
4174,AZ/AZE,Qazax Rayonu,-
4175,AZ/AZE,Q?b?l? Rayonu,-
4176,AZ/AZE,Qobustan Rayonu,-
4177,AZ/AZE,Quba Rayonu,-
4178,AZ/AZE,Qubadl? Rayonu,-
4179,AZ/AZE,Qusar Rayonu,-
4180,AZ/AZE,Saatl? Rayonu,-
4181,AZ/AZE,Sabirabad Rayonu,-
4182,AZ/AZE,Salyan Rayonu,-
4183,AZ/AZE,?amax? Rayonu,-
4184,AZ/AZE,Samux Rayonu,-
4185,AZ/AZE,??ki Rayonu,-
4186,AZ/AZE,??ki ??h?ri,-
4187,AZ/AZE,??mkir Rayonu,-
4188,AZ/AZE,Siy?z?n Rayonu,-
4189,AZ/AZE,Sumqay?t ??h?ri,-
4190,AZ/AZE,?u?a Rayonu,-
4191,AZ/AZE,?u?a ??h?ri,-
4192,AZ/AZE,T?rt?r Rayonu,-
4193,AZ/AZE,Tovuz Rayonu,-
4194,AZ/AZE,Ucar Rayonu,-
4195,AZ/AZE,Xaçmaz Rayonu,-
4196,AZ/AZE,Xank?ndi ??h?ri,-
4197,AZ/AZE,Xanlar Rayonu,-
4198,AZ/AZE,X?z? Rayonu,-
4199,AZ/AZE,Xocal? Rayonu,-
4200,AZ/AZE,Xocav?nd Rayonu,-
4201,AZ/AZE,Yard?ml? Rayonu,-
4202,AZ/AZE,Yevlax Rayonu,-
4203,AZ/AZE,Yevlax ??h?ri,-
4204,AZ/AZE,Zaqatala Rayonu,-
4205,AZ/AZE,Z?ngilan Rayonu,-
4206,AZ/AZE,Z?rdab Rayonu,-
4207,BA/BIH,Federation of Bosnia and Herzegovina,-
4208,BA/BIH,Republika Srpska,-
4209,BB/BRB,Christ Church,-
4210,BB/BRB,Saint Andrew,-
4211,BB/BRB,Saint George,-
4212,BB/BRB,Saint James,-
4213,BB/BRB,Saint John,-
4214,BB/BRB,Saint Joseph,-
4215,BB/BRB,Saint Lucy,-
4216,BB/BRB,Saint Michael,-
4217,BB/BRB,Saint Peter,-
4218,BB/BRB,Saint Philip,-
4219,BB/BRB,Saint Thomas,-
4220,BD/BGD,Borishal,-
4221,BD/BGD,Chittagong,-
4222,BD/BGD,Dhaka Division,-
4223,BD/BGD,Khulna Division,-
4224,BD/BGD,R?jsh?hi Division,-
4225,BD/BGD,Sylhet Division,-
4226,BE/BEL,Flanders,-
4227,BE/BEL,Région de Bruxelles-Capitale,-
4228,BE/BEL,Wallonia,-
4229,BF/BFA,Kadiogo,-
4230,BF/BFA,Province d' Oubritenga,-
4231,BF/BFA,Province de l' Oudalan,-
4232,BF/BFA,Province de la Bougouriba,-
4233,BF/BFA,Province de la Comoé,-
4234,BF/BFA,Province de la Gnagna,-
4235,BF/BFA,Province de la Komondjari,-
4236,BF/BFA,Province de la Kompienga,-
4237,BF/BFA,Province de la Kossi,-
4238,BF/BFA,Province de la Léraba,-
4239,BF/BFA,Province de la Sissili,-
4240,BF/BFA,Province de la Tapoa,-
4241,BF/BFA,Province des Balé,-
4242,BF/BFA,Province des Banwa,-
4243,BF/BFA,Province du Bam,-
4244,BF/BFA,Province du Bazèga,-
4245,BF/BFA,Province du Boulgou,-
4246,BF/BFA,Province du Boulkiemdé,-
4247,BF/BFA,Province du Ganzourgou,-
4248,BF/BFA,Province du Gourma,-
4249,BF/BFA,Province du Houet,-
4250,BF/BFA,Province du Ioba,-
4251,BF/BFA,Province du Kénédougou,-
4252,BF/BFA,Province du Koulpélogo,-
4253,BF/BFA,Province du Kouritenga,-
4254,BF/BFA,Province du Kourwéogo,-
4255,BF/BFA,Province du Loroum,-
4256,BF/BFA,Province du Mouhoun,-
4257,BF/BFA,Province du Nahouri,-
4258,BF/BFA,Province du Namentenga,-
4259,BF/BFA,Province du Nayala,-
4260,BF/BFA,Province du Noumbiel,-
4261,BF/BFA,Province du Passore,-
4262,BF/BFA,Province du Poni,-
4263,BF/BFA,Province du Sanguié,-
4264,BF/BFA,Province du Sanmatenga,-
4265,BF/BFA,Province du Séno,-
4266,BF/BFA,Province du Soum,-
4267,BF/BFA,Province du Sourou,-
4268,BF/BFA,Province du Tuy,-
4269,BF/BFA,Province du Yagha,-
4270,BF/BFA,Province du Yatenga,-
4271,BF/BFA,Province du Ziro,-
4272,BF/BFA,Province du Zondoma,-
4273,BF/BFA,Province du Zoundwéogo,-
4274,BG/BGR,Oblast Blagoevgrad,-
4275,BG/BGR,Oblast Burgas,-
4276,BG/BGR,Oblast Dobrich,-
4277,BG/BGR,Oblast Gabrovo,-
4278,BG/BGR,Oblast Khaskovo,-
4279,BG/BGR,Oblast K?rdzhali,-
4280,BG/BGR,Oblast Kyustendil,-
4281,BG/BGR,Oblast Lovech,-
4282,BG/BGR,Oblast Montana,-
4283,BG/BGR,Oblast Pazardzhik,-
4284,BG/BGR,Oblast Pernik,-
4285,BG/BGR,Oblast Pleven,-
4286,BG/BGR,Oblast Plovdiv,-
4287,BG/BGR,Oblast Razgrad,-
4288,BG/BGR,Oblast Ruse,-
4289,BG/BGR,Oblast Shumen,-
4290,BG/BGR,Oblast Silistra,-
4291,BG/BGR,Oblast Sliven,-
4292,BG/BGR,Oblast Smolyan,-
4293,BG/BGR,Oblast Sofiya,-
4294,BG/BGR,Oblast Sofiya-Grad,-
4295,BG/BGR,Oblast Stara Zagora,-
4296,BG/BGR,Oblast T?rgovishte,-
4297,BG/BGR,Oblast Varna,-
4298,BG/BGR,Oblast Veliko T?rnovo,-
4299,BG/BGR,Oblast Vidin,-
4300,BG/BGR,Oblast Vratsa,-
4301,BG/BGR,Oblast Yambol,-
4302,BH/BHR,Ar Rifa’ and Southern Region,-
4303,BH/BHR,Central Region,-
4304,BH/BHR,Hamad town,-
4305,BH/BHR,Hawar Islands,-
4306,BH/BHR,Hedd,-
4307,BH/BHR,Isa Town,-
4308,BH/BHR,Jidd Haffs,-
4309,BH/BHR,Manama,-
4310,BH/BHR,Muharraq,-
4311,BH/BHR,Northern Region,-
4312,BH/BHR,Sitra,-
4313,BH/BHR,Western Region,-
4314,BI/BDI,iProvense ya Bubanza,-
4315,BI/BDI,iProvense ya Bujumbura,-
4316,BI/BDI,iProvense ya Bururi,-
4317,BI/BDI,iProvense ya Cibitoke,-
4318,BI/BDI,iProvense ya Gitega,-
4319,BI/BDI,iProvense ya Karuzi,-
4320,BI/BDI,iProvense ya Kayanza,-
4321,BI/BDI,iProvense ya Kirundo,-
4322,BI/BDI,iProvense ya Muramvya,-
4323,BI/BDI,iProvense ya Muyinga,-
4324,BI/BDI,iProvense ya Mwaro,-
4325,BI/BDI,iProvense ya Rutana,-
4326,BI/BDI,Province de Cankuzo,-
4327,BI/BDI,Province de Makamba,-
4328,BI/BDI,Province de Ngozi,-
4329,BI/BDI,Province de Ruyigi,-
4330,BJ/BEN,Département de l' Alibori,-
4331,BJ/BEN,Département de l' Atakora,-
4332,BJ/BEN,Département de l' Atlantique,-
4333,BJ/BEN,Département de l' Ouémé,-
4334,BJ/BEN,Département de la Donga,-
4335,BJ/BEN,Département du Borgou,-
4336,BJ/BEN,Département du Collines,-
4337,BJ/BEN,Département du Kouffo,-
4338,BJ/BEN,Département du Littoral,-
4339,BJ/BEN,Département du Mono,-
4340,BJ/BEN,Département du Plateau,-
4341,BJ/BEN,Département du Zou,-
4342,BM/BMU,Devonshire Parish,-
4343,BM/BMU,Hamilton city,-
4344,BM/BMU,Hamilton Parish,-
4345,BM/BMU,Paget Parish,-
4346,BM/BMU,Pembroke Parish,-
4347,BM/BMU,Saint George,-
4348,BM/BMU,Saint George's Parish,-
4349,BM/BMU,Sandys Parish,-
4350,BM/BMU,Smith's Parish,-
4351,BM/BMU,Southampton Parish,-
4352,BM/BMU,Warwick Parish,-
4353,BN/BRN,Belait District,-
4354,BN/BRN,Brunei and Muara District,-
4355,BN/BRN,Temburong District,-
4356,BN/BRN,Tutong District,-
4357,BO/BOL,Departamento de Chuquisaca,-
4358,BO/BOL,Departamento de Cochabamba,-
4359,BO/BOL,Departamento de La Paz,-
4360,BO/BOL,Departamento de Oruro,-
4361,BO/BOL,Departamento de Pando,-
4362,BO/BOL,Departamento de Potosí,-
4363,BO/BOL,Departamento de Santa Cruz,-
4364,BO/BOL,Departamento de Tarija,-
4365,BO/BOL,Departamento del Beni,-
4366,BR/BRA,Distrito Federal,-
4367,BR/BRA,Estado da Bahia,-
4368,BR/BRA,Estado da Paraíba,-
4369,BR/BRA,Estado de Alagoas,-
4370,BR/BRA,Estado de Espírito Santo,-
4371,BR/BRA,Estado de Goiás,-
4372,BR/BRA,Estado de Mato Grosso,-
4373,BR/BRA,Estado de Mato Grosso do Sul,-
4374,BR/BRA,Estado de Minas Gerais,-
4375,BR/BRA,Estado de Pernambuco,-
4376,BR/BRA,Estado de Rondônia,-
4377,BR/BRA,Estado de Roraima,-
4378,BR/BRA,Estado de Santa Catarina,-
4379,BR/BRA,Estado de São Paulo,-
4380,BR/BRA,Estado de Sergipe,-
4381,BR/BRA,Estado de Tocantins,-
4382,BR/BRA,Estado do Acre,-
4383,BR/BRA,Estado do Amapá,-
4384,BR/BRA,Estado do Amazonas,-
4385,BR/BRA,Estado do Ceará,-
4386,BR/BRA,Estado do Maranhão,-
4387,BR/BRA,Estado do Pará,-
4388,BR/BRA,Estado do Parana,-
4389,BR/BRA,Estado do Piauí,-
4390,BR/BRA,Estado do Rio de Janeiro,-
4391,BR/BRA,Estado do Rio Grande do Norte,-
4392,BR/BRA,Estado do Rio Grande do Sul,-
4393,BS/BHS,Acklins and Crooked Islands District,-
4394,BS/BHS,Bimini District,-
4395,BS/BHS,Cat Island District,-
4396,BS/BHS,Exuma District,-
4397,BS/BHS,Freeport District,-
4398,BS/BHS,Fresh Creek District,-
4399,BS/BHS,Governor's Harbour District,-
4400,BS/BHS,Green Turtle Cay District,-
4401,BS/BHS,Harbour Island District,-
4402,BS/BHS,High Rock District,-
4403,BS/BHS,Inagua District,-
4404,BS/BHS,Kemps Bay District,-
4405,BS/BHS,Long Island District,-
4406,BS/BHS,Marsh Harbour District,-
4407,BS/BHS,Mayaguana District,-
4408,BS/BHS,New Providence District,-
4409,BS/BHS,Nichollstown and Berry Islands District,-
4410,BS/BHS,Ragged Island District,-
4411,BS/BHS,Rock Sound District,-
4412,BS/BHS,San Salvador and Rum Cay District,-
4413,BS/BHS,Sandy Point District,-
4414,BT/BTN,Bumthang Dzongkhag,-
4415,BT/BTN,Chhukha Dzongkhag,-
4416,BT/BTN,Chirang Dzongkhag,-
4417,BT/BTN,Daga Dzongkhag,-
4418,BT/BTN,Gasa District,-
4419,BT/BTN,Geylegphug Dzongkhag,-
4420,BT/BTN,Ha Dzongkhag,-
4421,BT/BTN,Lhuntshi Dzongkhag,-
4422,BT/BTN,Mongar Dzongkhag,-
4423,BT/BTN,Paro District,-
4424,BT/BTN,Pemagatsel Dzongkhag,-
4425,BT/BTN,Punakha Dzongkhag,-
4426,BT/BTN,Samchi Dzongkhag,-
4427,BT/BTN,Samdrup Jongkhar District,-
4428,BT/BTN,Shemgang Dzongkhag,-
4429,BT/BTN,Tashigang Dzongkhag,-
4430,BT/BTN,Thimphu Dzongkhag,-
4431,BT/BTN,Tongsa Dzongkhag,-
4432,BT/BTN,Wangdi Phodrang Dzongkhag,-
4433,BW/BWA,Central District,-
4434,BW/BWA,Chobe District,-
4435,BW/BWA,Ghanzi District,-
4436,BW/BWA,Kgalagadi District,-
4437,BW/BWA,Kgatleng District,-
4438,BW/BWA,Kweneng District,-
4439,BW/BWA,North East District,-
4440,BW/BWA,North West District,-
4441,BW/BWA,South East District,-
4442,BW/BWA,Southern District,-
4443,BY/BLR,Brestskaya Voblasts',-
4444,BY/BLR,Homyel'skaya Voblasts',-
4445,BY/BLR,Horad Minsk,-
4446,BY/BLR,Hrodzyenskaya Voblasts',-
4447,BY/BLR,Mahilyowskaya Voblasts',-
4448,BY/BLR,Minskaya Voblasts',-
4449,BY/BLR,Vitsyebskaya Voblasts',-
4450,BZ/BLZ,Belize District,-
4451,BZ/BLZ,Cayo District,-
4452,BZ/BLZ,Corozal District,-
4453,BZ/BLZ,Orange Walk District,-
4454,BZ/BLZ,Stann Creek District,-
4455,BZ/BLZ,Toledo District,-
4456,CA/CAN,Alberta,-
4457,CA/CAN,British Columbia,-
4458,CA/CAN,Manitoba,-
4459,CA/CAN,New Brunswick,-
4460,CA/CAN,Newfoundland and Labrador,-
4461,CA/CAN,Northwest Territories,-
4462,CA/CAN,Nova Scotia,-
4463,CA/CAN,Nunavut,-
4464,CA/CAN,Ontario,-
4465,CA/CAN,Prince Edward Island,-
4466,CA/CAN,Quebec,-
4467,CA/CAN,Saskatchewan,-
4468,CA/CAN,Yukon Territory,-
4469,CD/COD,Kivu Région du,-
4470,CD/COD,Province de Bandundu,-
4471,CD/COD,Province de l' Équateur,-
4472,CD/COD,Province du Bas-Congo,-
4473,CD/COD,Province du Kasaï-Occidental,-
4474,CD/COD,Province du Kasaï-Oriental,-
4475,CD/COD,Province du Katanga,-
4476,CD/COD,Province du Maniema,-
4477,CD/COD,Province du Nord-Kivu,-
4478,CD/COD,Province du Sud-Kivu,-
4479,CD/COD,Province Orientale,-
4480,CD/COD,Ville de Kinshasa,-
4481,CF/CAF,Commune de Bangui,-
4482,CF/CAF,Préfecture de l' Ombella-Mpoko,-
4483,CF/CAF,Préfecture de l' Ouham,-
4484,CF/CAF,Préfecture de l' Ouham-Pendé,-
4485,CF/CAF,Préfecture de la Bamingui-Bangoran,-
4486,CF/CAF,Préfecture de la Basse-Kotto,-
4487,CF/CAF,Préfecture de la Haute-Kotto,-
4488,CF/CAF,Préfecture de la Kémo,-
4489,CF/CAF,Préfecture de la Lobaye,-
4490,CF/CAF,Préfecture de la Mambéré-Kadéï,-
4491,CF/CAF,Préfecture de la Nana-Grébizi,-
4492,CF/CAF,Préfecture de la Nana-Mambéré,-
4493,CF/CAF,Préfecture de la Ouaka,-
4494,CF/CAF,Préfecture de la Sangha-Mbaéré,-
4495,CF/CAF,Préfecture de la Vakaga,-
4496,CF/CAF,Préfecture du Haut-Mbomou,-
4497,CF/CAF,Préfecture du Mbomou,-
4498,CG/COG,Commune de Brazzaville,-
4499,CG/COG,Région de la Bouenza,-
4500,CG/COG,Région de la Cuvette,-
4501,CG/COG,Région de la Cuvette-Ouest,-
4502,CG/COG,Région de la Lékoumou,-
4503,CG/COG,Région de la Likouala,-
4504,CG/COG,Région de la Sangha,-
4505,CG/COG,Région des Plateaux,-
4506,CG/COG,Région du Kouilou,-
4507,CG/COG,Région du Niari,-
4508,CG/COG,Région du Pool,-
4509,CH/CHE,Canton de Fribourg,-
4510,CH/CHE,Canton de Genève,-
4511,CH/CHE,Canton de Neuchâtel,-
4512,CH/CHE,Canton de Vaud,-
4513,CH/CHE,Canton du Jura,-
4514,CH/CHE,Canton du Valais,-
4515,CH/CHE,Cantone Ticino,-
4516,CH/CHE,Kanton Aargau,-
4517,CH/CHE,Kanton Appenzell Ausserrhoden,-
4518,CH/CHE,Kanton Appenzell Innerrhoden,-
4519,CH/CHE,Kanton Basel-Landschaft,-
4520,CH/CHE,Kanton Basel-Stadt,-
4521,CH/CHE,Kanton Bern,-
4522,CH/CHE,Kanton Glarus,-
4523,CH/CHE,Kanton Graubünden,-
4524,CH/CHE,Kanton Luzern,-
4525,CH/CHE,Kanton Nidwalden,-
4526,CH/CHE,Kanton Obwalden,-
4527,CH/CHE,Kanton Schaffhausen,-
4528,CH/CHE,Kanton Schwyz,-
4529,CH/CHE,Kanton Solothurn,-
4530,CH/CHE,Kanton St. Gallen,-
4531,CH/CHE,Kanton Thurgau,-
4532,CH/CHE,Kanton Uri,-
4533,CH/CHE,Kanton Zürich,-
4534,CH/CHE,Kanton Zug,-
4535,CI/CIV,Région de l' Agnéby,-
4536,CI/CIV,Région de la Marahoué,-
4537,CI/CIV,Région de la Vallée du Bandama,-
4538,CI/CIV,Région des Dix-Huit Montagnes,-
4539,CI/CIV,Région des Lacs,-
4540,CI/CIV,Région des Lagunes,-
4541,CI/CIV,Région des Savanes,-
4542,CI/CIV,Région du Bafing,-
4543,CI/CIV,Région du Bas-Sassandra,-
4544,CI/CIV,Région du Denguélé,-
4545,CI/CIV,Région du Fromager,-
4546,CI/CIV,Région du Haut-Sassandra,-
4547,CI/CIV,Région du Moyen-Cavally,-
4548,CI/CIV,Région du Moyen-Comoé,-
4549,CI/CIV,Région du N'zi-Comoé,-
4550,CI/CIV,Région du Sud-Bandama,-
4551,CI/CIV,Région du Sud-Comoé,-
4552,CI/CIV,Région du Worodougou,-
4553,CI/CIV,Région du Zanzan,-
4554,CL/CHL,Región Aisén del General Carlos Ibáñez del Campo,-
4555,CL/CHL,Región de Antofagasta,-
4556,CL/CHL,Región de Arica y Parinacota,-
4557,CL/CHL,Región de Atacama,-
4558,CL/CHL,Región de Coquimbo,-
4559,CL/CHL,Región de la Araucanía,-
4560,CL/CHL,Región de Los Lagos,-
4561,CL/CHL,Región de Los Ríos,-
4562,CL/CHL,Región de Magallanes y de la Antártica Chilena,-
4563,CL/CHL,Región de Tarapacá,-
4564,CL/CHL,Región de Valparaíso,-
4565,CL/CHL,Región del Biobío,-
4566,CL/CHL,Región del Libertador General Bernardo O'Higgins,-
4567,CL/CHL,Región del Maule,-
4568,CL/CHL,Región Metropolitana de Santiago,-
4569,CM/CMR,Adamaoua Province,-
4570,CM/CMR,Centre Province,-
4571,CM/CMR,East Province,-
4572,CM/CMR,Far North Province,-
4573,CM/CMR,Littoral Province,-
4574,CM/CMR,North Province,-
4575,CM/CMR,North-West Province,-
4576,CM/CMR,South Province,-
4577,CM/CMR,South-West Province,-
4578,CM/CMR,West Province,-
4579,CN/CHN,Anhui Sheng,-
4580,CN/CHN,Beijing Shi,-
4581,CN/CHN,Chongqing Shi,-
4582,CN/CHN,Fujian,-
4583,CN/CHN,Gansu Sheng,-
4584,CN/CHN,Guangdong Sheng,-
4585,CN/CHN,Guangxi Zhuangzu Zizhiqu,-
4586,CN/CHN,Guizhou Sheng,-
4587,CN/CHN,Hainan Province,-
4588,CN/CHN,Hebei Sheng,-
4589,CN/CHN,Heilongjiang Sheng,-
4590,CN/CHN,Henan Sheng,-
4591,CN/CHN,Hubei,-
4592,CN/CHN,Hunan Province,-
4593,CN/CHN,Inner Mongolia Autonomous Region,-
4594,CN/CHN,Jiangsu Sheng,-
4595,CN/CHN,Jiangxi Sheng,-
4596,CN/CHN,Jilin Sheng,-
4597,CN/CHN,Liaoning Province,-
4598,CN/CHN,Ningxia Huizu Zizhiqu,-
4599,CN/CHN,Qinghai Sheng,-
4600,CN/CHN,Shaanxi Sheng,-
4601,CN/CHN,Shandong Sheng,-
4602,CN/CHN,Shanghai Shi,-
4603,CN/CHN,Shanxi Sheng,-
4604,CN/CHN,Sichuan Sheng,-
4605,CN/CHN,Tianjin Shi,-
4606,CN/CHN,Tibet Autonomous Region,-
4607,CN/CHN,Xinjiang Uygur Zizhiqu,-
4608,CN/CHN,Yunnan Province,-
4609,CN/CHN,Zhejiang Sheng,-
4610,CO/COL,Atlántico,-
4611,CO/COL,Bogota D.C.,-
4612,CO/COL,Cundinamarca,-
4613,CO/COL,Departamento de Antioquia,-
4614,CO/COL,Departamento de Arauca,-
4615,CO/COL,Departamento de Bolívar,-
4616,CO/COL,Departamento de Boyacá,-
4617,CO/COL,Departamento de Caldas,-
4618,CO/COL,Departamento de Casanare,-
4619,CO/COL,Departamento de Córdoba,-
4620,CO/COL,Departamento de La Guajira,-
4621,CO/COL,Departamento de Nariño,-
4622,CO/COL,Departamento de Norte de Santander,-
4623,CO/COL,Departamento de Risaralda,-
4624,CO/COL,Departamento de Santander,-
4625,CO/COL,Departamento de Sucre,-
4626,CO/COL,Departamento de Tolima,-
4627,CO/COL,Departamento del Amazonas,-
4628,CO/COL,Departamento del Caquetá,-
4629,CO/COL,Departamento del Cauca,-
4630,CO/COL,Departamento del Cesar,-
4631,CO/COL,Departamento del Chocó,-
4632,CO/COL,Departamento del Guainía,-
4633,CO/COL,Departamento del Guaviare,-
4634,CO/COL,Departamento del Huila,-
4635,CO/COL,Departamento del Magdalena,-
4636,CO/COL,Departamento del Meta,-
4637,CO/COL,Departamento del Putumayo,-
4638,CO/COL,Departamento del Quindío,-
4639,CO/COL,Departamento del Valle del Cauca,-
4640,CO/COL,Departamento del Vaupés,-
4641,CO/COL,Departamento del Vichada,-
4642,CR/CRC,Provincia de Alajuela,-
4643,CR/CRC,Provincia de Cartago,-
4644,CR/CRC,Provincia de Guanacaste,-
4645,CR/CRC,Provincia de Heredia,-
4646,CR/CRC,Provincia de Limón,-
4647,CR/CRC,Provincia de Puntarenas,-
4648,CR/CRC,Provincia de San José,-
4649,CU/CUB,Municipio Especial Isla de la Juventud,-
